date,close,open,high,low,volume,ht_dcperiod,ht_dcphase,inphase,quadrature,sine,leadsine,adx,adxr,apo,aroondown,aroonup,aroonosc,bop,cci,cmo,dx,macd_x,macdsignal_x,macdhist_x,macd_y,macdsignal_y,macdhist_y,macd,macdsignal,macdhist,mfi,minus_di,minus_dm,mom,plus_di,plus_dm,ppo,roc,rocp,rocr,rocr100,rsi,slowk,slowd,fastk_x,fastd_x,fastk_y,fastd_y,trix,ultosc,willr,upperband,middleband,lowerband,dema,ema,ht_trendline,kama,ma,mama,fama,midpoint,midprice,sar,sarext,sma,t3,tema,trima,wma,avgprice,medprice,typprice,wclprice,beta,correl,linearreg,linearreg_angle,linearreg_intercept,linearreg_slope,stddev,tsf,var,atr,natr,trange,ad,adosc,obv,1_trend,5_trend,10_trend
323,119.79,121.79,122.29,119.29,4682486,20.26179176450167,173.56802986579905,4.602990956126071,3.179814687486468,0.1120234215269015,-0.6234434236100803,20.924051610884813,19.001776709819104,2.690833333333416,0.0,92.85714285714286,92.85714285714286,-0.6666666666666666,92.9185018586194,22.37547575162681,29.201641389477015,2.6637577452925854,2.404700048183094,0.2590576971094913,2.690833333333416,1.5010897435898365,1.1897435897435793,2.532920852548316,2.2866986980059143,0.246222154542401,76.77230379488755,12.307434081274966,7.470815361866165,4.730000000000004,22.46013489297432,13.633672110688757,2.345259365784999,4.1108986615678855,0.0411089866156788,1.0411089866156789,104.11089866156787,61.1877378758134,58.79927747337077,63.4119512082373,42.81045751633991,58.79927747337077,34.82632749556403,45.40900991356548,0.305357430958475,50.24747658273593,-27.17391304347824,121.73599128749449,119.67000000000004,117.60400871250562,119.31548268738048,114.37045661609994,115.102,112.4190952559373,114.76866666666665,118.93029332979393,114.6477246033974,116.54,116.85,112.8188323255586,112.8188323255586,114.76866666666665,119.8797253779635,119.63445101907854,113.82808333333354,115.88215053763392,120.79,120.79,120.45666666666666,120.29,1.0572795153617838,0.8233430843768842,120.41285714285704,27.380185115318888,113.68000000000008,0.5179120879120751,1.032995643747211,120.93076923076912,1.0670800000007148,4.335832027868522,3.619527529734136,3.0,-487550315.8652042,1277664.2244318724,538416159.0,1.0,1.0,1.0
324,122.15,122.65,126.15,122.15,7251955,22.819110449549207,171.09853909061553,2.430604274651131,-4.892068379699984,0.1547355769325307,-0.5891757552952575,19.218745826072745,18.61602433318733,3.037564102564204,21.42857142857143,100.0,78.57142857142857,-0.125,138.7778993713897,29.107161133469084,15.092169267743728,2.9273913495235035,2.579320447015376,0.3480709025081276,3.037564102564204,1.974743589743688,1.0628205128205162,2.783086370710365,2.4524510676626106,0.330635303047754,69.31630140451492,17.76284871103163,11.409529572221343,7.38000000000001,24.077458732563365,15.4655642178898,2.630021967726736,6.430251807963772,0.0643025180796376,1.0643025180796375,106.43025180796376,64.55358056673455,66.98650522179939,62.71224776047493,67.23996723996726,66.98650522179939,80.3985505167399,71.74162600410138,0.3079450431140884,50.13740844648421,-25.41296060991104,123.23570015654562,120.96800000000005,118.70029984345447,120.58064157249292,115.35939023323628,115.63783440815476,112.90569600403332,115.3393333333333,119.257989730139,114.87164629927616,117.425,118.28,113.94,113.94,115.3393333333333,121.06066868164056,121.10804557981452,114.4382500000002,116.83488172042964,123.275,124.15,123.48333333333336,123.15,1.9692410098206596,0.8566004363310092,122.2594285714285,32.48145769427011,113.98342857142865,0.636615384615374,1.1338500782727885,122.89604395604388,1.2856159999992087,4.588038840356022,3.756069455878856,4.0,-486326943.8652042,1244789.956580162,539639531.0,1.0,1.0,1.0
325,124.21,120.71,127.71,120.71,9998337,23.328526483147453,175.26486657061525,1.419227476521717,-1.5393740919136525,0.0825496252730054,-0.6463219942818319,19.280807245100103,18.855801569594785,3.4874358974360007,14.285714285714286,100.0,85.71428571428572,0.5,135.96579353605662,35.318190246297995,20.08760569245576,3.124704360387611,2.688397229689823,0.4363071306977879,3.4874358974360007,2.2702777777778778,1.217158119658123,2.969899962267476,2.555940846583584,0.4139591156838924,70.71861338865348,15.897129382516187,10.594563174205533,9.439999999999998,23.88926300446651,15.920881059469089,3.0056528637788924,8.225145944062028,0.0822514594406203,1.0822514594406203,108.22514594406204,67.65909512314899,77.577161237292,68.97154234844868,74.58242556281772,77.577161237292,100.0,93.46618350558003,0.310057710587075,50.76372964916305,-20.23121387283237,125.06344977822472,121.67600000000004,118.28855022177537,121.34896164426996,115.93039731496296,115.9742885375494,113.1684565294862,115.60499999999998,121.73399486506948,116.58723344072448,118.31,119.06,113.94,113.94,115.60499999999998,121.84616674868232,122.02692270632753,114.79495833333353,117.40718279569846,123.335,124.21,124.21,124.21,2.091654807316799,0.8735469732123355,123.55628571428572,36.8166699692904,113.82514285714284,0.748549450549452,1.693724889112342,124.30483516483518,2.8687039999986155,4.760321780330592,3.832478689582636,7.0,-486326943.8652042,376231.9355831146,549637868.0,-1.0,1.0,1.0
326,121.85,126.35,126.35,121.35,7153832,23.263638999798975,178.86364536048342,1.6624114727895647,-1.3342381368458949,0.0198318297184491,-0.6929444931659245,19.338435705625507,18.494951437679106,3.680128205128298,7.142857142857143,92.85714285714286,85.71428571428572,-0.9,100.01342191799178,22.11827002550397,20.087605692455767,3.055423051402073,2.761802394032273,0.2936206573698001,3.680128205128298,2.579864672364772,1.1002635327635266,2.906370774053741,2.6260268320776152,0.2803439419761258,68.82918879765285,14.708722151151834,9.83780866176228,4.129999999999996,22.103395114525533,14.783675269507013,3.1609015038646318,3.508324838600063,0.0350832483860006,1.0350832483860006,103.50832483860006,61.05913501275199,66.42203701027236,70.32856782312122,57.44371822803195,66.42203701027236,0.0,60.1328501722467,0.3119835761613121,49.82651555685264,-33.8728323699422,124.91190934698676,122.08800000000004,119.26409065301333,121.7385572049228,116.3123071656105,116.3990790513834,113.30162825659468,115.79199999999996,121.79199743253474,117.88842443867703,118.31,119.06,115.5924,115.5924,115.79199999999996,122.39688229980275,122.37996870136875,115.1836250000002,117.81008602150492,123.975,123.85,123.18333333333332,122.85,1.5697573084061112,0.8884992068429369,123.85000000000004,35.720700402088525,114.50142857142852,0.7191208791208864,1.411954673493362,124.56912087912092,1.9936159999997471,4.77744165316412,3.9207563833927934,5.0,-492050009.4652042,-1834265.576241374,542484036.0,0.0,1.0,1.0
327,120.97,121.97,124.47,118.97,6354442,23.256559829884573,183.60796363652375,0.7125515795781568,1.4088657675344805,-0.0629292363317971,-0.7502029792302752,18.58320683209404,17.755505807462015,3.969487179487274,0.0,85.71428571428572,85.71428571428572,-0.1818181818181818,50.588153407113296,17.515027214890218,8.765231476184967,2.896123757451562,2.788666666716131,0.1074570907354313,3.969487179487274,2.879928774928874,1.0895584045584,2.7577242786125997,2.652366321384612,0.1053579572279872,69.45660176725332,17.03248491065812,11.51510804306497,1.1799999999999926,20.305221286759647,13.727698464542224,3.402791515551244,0.985057183404292,0.0098505718340428,1.009850571834043,100.9850571834043,58.75751360744511,61.02638586298723,68.34186137018384,51.05301379811186,61.02638586298723,0.0,33.3333333333334,0.3134138123899843,46.48140459292877,-39.78748524203068,124.45166914721447,122.32400000000004,120.19633085278556,121.97008232218543,116.6128034775066,116.81108695652172,113.47144629328751,116.04799999999996,121.38099871626736,118.76156800807462,119.49,119.24,117.046512,117.046512,116.04799999999996,122.56176233236596,122.50559099162292,115.59691666666686,118.14415053763392,121.595,121.72,121.46999999999998,121.345,1.6522350227651512,0.9089542129961228,123.34485714285712,28.693680439200783,116.22942857142866,0.5473406593406498,1.063834573607228,123.89219780219776,1.1317440000020724,4.829052963652397,3.9919426003574414,5.5,-493783039.1015679,-3123227.117536068,536129594.0,1.0,1.0,1.0
328,122.74,117.74,125.24,116.74,9957589,26.35547325400619,194.63632093215335,2.9419735684389186,-3.0286163284560907,-0.2526827576099946,-0.8628342807329326,17.345015526326797,17.568692080910814,3.282692307692429,92.85714285714286,64.28571428571429,-28.571428571428573,0.5882352941176471,42.28319685868813,21.40861637772732,7.553040970807679,2.34598884268074,2.595215998020984,-0.2492271553402445,3.282692307692429,3.373789173789272,-0.0910968660968429,2.239281405866521,2.4724216717290526,-0.2331402658625316,54.74726030679831,24.636718922361524,18.755405382876727,2.069999999999993,21.176432802559923,16.12116382164696,2.792299991493979,1.7154222259053498,0.0171542222590535,1.0171542222590535,101.71542222590534,60.704308188863656,48.99718108516524,43.20748222135442,79.65050732807215,48.99718108516524,95.6570715782615,31.88569052608723,0.3128713445966546,53.51354937295354,-26.020942408376964,123.79447688663552,120.67400000000002,117.55352311336452,122.2531473852265,117.27471800251448,117.41410988851726,114.02139442302436,116.95366666666662,121.21890877435972,118.94060857652588,120.965,118.16,126.753808,-126.753808,116.95366666666662,121.23577697380404,122.37273444234978,116.93887500000018,118.89372043010708,120.615,120.99,121.57333333333332,121.865,1.1485567887385502,0.8558961510148164,121.55885714285712,7.211171389642614,119.914,0.1265274725274696,1.5602384433177523,121.68538461538458,2.434344000006604,5.437703848813526,4.430262219988208,8.5,-481226995.8739464,2066359.0639107227,530723568.0,1.0,1.0,1.0
329,129.82,123.32,132.32,120.32,20710353,27.53272287709041,191.6884693437669,1.7323959088952148,-8.379524985647933,-0.2025902247012099,-0.8356968547455557,16.94478075883988,17.968956856705553,3.644102564102667,85.71428571428572,100.0,14.285714285714286,0.5416666666666666,204.74521731464387,39.83498198776884,11.74172878150995,2.93089278074423,2.662351354565633,0.2685414261785968,3.644102564102667,3.479707977208077,0.1643945868945895,2.7883184601811597,2.5356010294194737,0.2527174307616855,60.00925321184118,21.061436655432274,17.415733569814105,10.029999999999989,26.665391356625857,22.049652120100745,3.082756346851393,8.37298605893646,0.0837298605893646,1.0837298605893646,108.37298605893646,69.91749099388443,73.82081801339937,54.09422744680321,89.45592576971741,73.82081801339937,100.0,65.21902385942057,0.3141962685576427,60.28207624869507,-10.544074230282584,130.35422928193367,122.26800000000004,114.18177071806636,123.4984868420112,118.08409103461032,117.60488111721612,114.72338028110002,117.44566666666664,121.64896333564174,119.00831744550378,123.77,120.465,108.61,108.61,117.44566666666664,122.1240567572217,124.01819816370649,117.43700000000018,119.72380645161245,126.445,126.32,127.48666666666666,128.07,0.9551149794217956,0.8460717520620797,123.75942857142856,19.53759296762216,119.1462857142857,0.3548571428571432,4.043114640966827,124.1142857142857,16.346776000000318,5.9064392881839884,4.549714441676159,12.0,-469145956.6239464,6715361.938440204,551433921.0,0.0,0.0,1.0
330,128.93,127.43,134.43,126.43,11159677,31.301900753669265,184.85518590361264,-3.10889863833503,-1.2452307210318547,-0.084637602095552,-0.7644173634211892,16.643490587972497,18.122543513564786,3.573525641025753,71.42857142857143,100.0,28.571428571428573,0.1875,153.58605757285338,31.94462147284037,13.639974903902829,3.4155461837450645,2.8899831648155017,0.5255630189295628,3.573525641025753,3.612564102564207,-0.0390384615384533,3.246140824772297,2.750273665616364,0.4958671591559329,67.41825079359967,18.35289228785093,15.746627414788684,6.490000000000009,24.150319742087085,20.720771470903195,2.9883397552593225,5.300555374060778,0.0530055537406077,1.0530055537406078,105.30055537406078,65.97231073642018,80.2524495623565,78.21433061678714,78.69868319132455,80.2524495623565,76.83200187104794,80.41898604187797,0.319003537846263,55.18046680062065,-21.30131680867544,133.85490806804506,125.45200000000004,117.049091931955,125.20157122008813,119.33159267440924,118.06518103142685,116.08153286420396,118.51766666666664,124.63075758442984,120.4641934781667,124.215,121.52,110.087232,110.087232,118.51766666666664,125.05795464097446,126.07059933617252,118.48475000000016,121.0635483870963,129.305,130.43,129.93,129.68,1.5195037264405569,0.9132742756536232,126.26942857142863,28.516059729961057,119.20628571428566,0.5433186813186909,4.201454034022513,126.81274725274731,17.652216000004046,6.128511427056602,4.7533633964605615,8.0,-482930579.4989464,2449253.3718726635,552993854.0,1.0,0.0,0.0
331,134.83,127.33,135.33,127.33,13718377,31.967462712860616,181.1411400884032,-3.3435895810855194,10.753087536003962,-0.0199153350621898,-0.7210488092041542,16.588657525431703,18.437985730520097,3.9645512820513886,64.28571428571429,100.0,35.714285714285715,0.9375,160.5947887772268,43.749088153312805,15.87582771240138,4.0603750781975805,3.1240615474919173,0.9363135307056633,3.9645512820513886,3.665576923077028,0.2989743589743607,3.8541962958986886,2.971058191672829,0.8831381042258597,69.23290081591036,16.678179704697577,14.62186831373235,12.680000000000009,22.97315771988766,20.140716365838685,3.2915969463569663,10.380679492427358,0.1038067949242734,1.1038067949242736,110.38067949242736,71.8745440766564,82.87060161437289,81.23092515044499,97.31038192576656,82.87060161437289,100.0,80.41898604187797,0.3238378298151101,60.305086288140274,-1.8712574850299395,136.53320970754362,128.69600000000003,120.85879029245643,126.7581479206488,120.33148992122156,118.38726503654854,117.49664786765142,119.24533333333328,125.14071970520834,120.58110663384274,126.72,121.97,111.54779808,111.54779808,119.24533333333328,127.22342584170347,128.091874356944,119.04175000000018,122.11595698924684,131.205,131.33,132.49666666666667,133.08,0.7706181086683065,0.9216887194727093,129.0834285714286,39.37358160182997,118.41514285714284,0.820637362637366,3.918604853771792,129.90406593406595,15.355464000003847,6.2621891822668445,4.644507292343576,8.0,-470926999.6239464,5021951.326959968,566712231.0,-1.0,-1.0,-1.0
332,129.82,134.32,136.32,129.82,10238469,31.687706737797274,179.95528457515184,0.7141879134390049,26.52143818306543,0.0007804313108051,-0.7065547175745589,16.716546715375188,18.82029916313,4.023397435897536,57.142857142857146,100.0,42.85714285714286,-0.6923076923076923,119.9927797067282,24.069369334124605,18.379106184640477,4.119652701165236,3.323179778226581,0.7964729229386553,4.023397435897536,3.703717948718054,0.3196794871794819,3.9131702017429433,3.159480593686852,0.7536896080560913,62.20719730504626,15.444985893111058,13.577449148465751,5.609999999999999,22.40068124219444,19.69209376827876,3.325100709256014,4.516544561629488,0.0451654456162949,1.0451654456162949,104.51654456162947,62.0346846670623,78.46135503903042,80.52813540525324,59.375,78.46135503903042,0.0,58.94400062368272,0.3288924524551095,56.06800151811219,-23.4572356549982,135.2142724349059,130.11200000000002,125.0097275650942,127.52835438629803,120.9436518617879,118.841111060901,118.0635122985491,119.80599999999995,127.48035985260417,122.3059199385331,126.72,122.465,113.4503742336,113.4503742336,119.80599999999995,129.00012332943578,128.9238820598453,119.61720833333352,122.79819354838664,132.57,133.07,131.98666666666665,131.445,0.4147324685562612,0.9327971244662078,130.0788571428571,40.81259210971077,118.8525714285715,0.8635604395604312,2.551136217452916,130.94241758241753,6.508295999999973,6.279175669247784,4.83683228258187,6.5,-481165468.6239464,2360182.9606812,556473762.0,-1.0,-1.0,0.0
333,125.98,134.98000000000002,136.98000000000002,125.98,17549315,30.822482790972916,181.11923680812936,9.949565078308911,25.030632833974465,-0.019533125076946,-0.720783877704064,15.90046779929017,17.718321295694114,3.888717948718039,50.0,100.0,50.0,-0.8181818181818185,69.92724415037885,11.4725758599396,5.291441890184951,3.812822887807528,3.4211084001427703,0.3917144876647573,3.888717948718039,3.694743589743695,0.1939743589743443,3.627515270443397,3.2530875290381607,0.3744277414052357,56.48071640325054,17.756405636663125,16.447631352146757,4.13000000000001,19.7405344309377,18.28551564197313,3.201786886734175,3.3894132129667742,0.0338941321296677,1.0338941321296675,103.38941321296676,55.736287929969805,52.22846064192223,71.18680576510847,0.0,52.22846064192223,0.0,33.33333333333341,0.3330094204302192,45.06146616765093,-38.77335213253439,135.4484586983595,129.34400000000005,123.2395413016406,127.73242329375468,121.26857754812416,119.39042338709676,118.40588299878442,120.34699999999997,127.40534185997396,122.43340548656911,126.72,122.79500000000002,115.73733681024,115.73733681024,120.34699999999997,129.71545977507202,128.9248573565082,120.18650000000018,123.1965161290318,130.98000000000002,131.48000000000002,129.64666666666668,128.73000000000002,6.346778488770791,0.9348267911661406,129.80028571428574,36.96809324474631,120.01542857142856,0.7526813186813213,3.0522293491797243,130.55296703296705,9.316103999994084,6.616377407158658,5.251926819462342,11.000000000000014,-498714783.6239464,-4527157.321949363,538924447.0,1.0,1.0,1.0
334,129.23,128.23,129.23,126.23,5118890,28.20591247510918,179.05523588518224,9.554020403053867,-5.50897901071485,0.0164884972440617,-0.6953515256880044,13.860435560123443,16.570621402611774,3.850961538461604,35.714285714285715,85.71428571428572,50.0,0.3333333333333333,36.78199280602192,19.0667728958533,1.0913448779317092,3.689466208444671,3.525990124741374,0.1634760837032969,3.850961538461604,3.724914529914626,0.126047008546978,3.513973041315893,3.354628152274261,0.1593448890416318,55.84785847326504,17.62749643298685,15.42617193118778,10.029999999999989,18.016495311177184,15.766592568844182,3.144244266562884,8.414429530201328,0.0841442953020133,1.0841442953020133,108.41442953020132,59.53338644792665,23.20367368989736,35.34292376160597,37.19611021069685,23.20367368989736,23.528555275387934,14.279989725685104,0.3404854216327413,41.598109490874926,-27.31758900246748,135.46292981043385,129.70000000000005,123.93707018956624,128.7518066805273,122.22711104887868,121.01876618663592,119.3631700665644,121.50766666666664,127.55522102862648,122.68414656383044,126.72,122.79500000000002,120.52968162584985,120.52968162584985,121.50766666666664,129.89083293709143,129.8505835527384,121.3053333333335,124.26593548387052,128.23,127.73,128.23,128.48,0.2103072039661487,0.9215865007843236,130.94771428571428,38.07070077159784,120.76514285714282,0.7832747252747285,2.881464905216902,131.73098901098902,8.30283999999665,6.250856029641905,4.8370007193700415,3.0,-488729140.0239464,-3617169.1527918577,552154593.0,0.0,1.0,1.0
335,128.34,130.84,130.84,127.84,4067189,26.969572798132795,181.54370368148307,10.340787247387391,-8.44779660803765,-0.0269394523725778,-0.725899218320842,13.32038065557908,16.329408180602293,3.852435897435953,28.571428571428573,78.57142857142857,50.0,-0.8333333333333334,43.46267330816327,15.95123753468654,6.29966689650233,3.5359136867898826,3.5279748371510755,0.007938849638807,3.852435897435953,3.7882193732194622,0.0642165242164907,3.3702366522937552,3.35774985227816,0.0124868000155951,54.05415701851619,16.99989399859839,14.324302507531511,9.730000000000004,19.285769959118777,16.250407385355324,3.12979118754796,8.203355534946466,0.0820335553494646,1.0820335553494649,108.20335553494648,57.97561876734327,33.198271204754214,28.999527282549963,29.98379254457057,33.198271204754214,35.5539819234569,26.131317033504075,0.3435534935736895,43.54114299076398,-30.45470567500885,131.0284622593849,128.40200000000004,125.7755377406152,129.09417457331847,122.62149098120908,121.8640761819423,119.65975630208352,121.9403333333333,127.59751165864226,122.81653371545951,126.72,122.79500000000002,122.50371983074788,122.50371983074788,121.9403333333333,129.7287868280373,130.07340619097926,121.8438333333335,124.70673118279524,129.465,129.34,129.00666666666666,128.84,0.2475191458203676,0.9154997967361702,131.3511428571428,38.65827255298942,120.95171428571427,0.7999560439560396,1.3132311296924273,132.15109890109883,1.7245759999932488,6.018652027524626,4.689615106377299,3.0,-491440599.35727966,-3428019.11729455,548087404.0,0.0,1.0,1.0
336,127.16,128.16,129.66,124.66,5703282,25.60849885953118,181.6926710329509,5.709869313236652,-20.608126509726564,-0.0295383855372999,-0.7276850255192381,12.683744273666306,15.633475552880174,4.039230769230841,21.42857142857143,71.42857142857143,50.0,-0.2,11.03342024176334,11.775201408640129,4.407471308800251,3.2811826377807023,3.478616397277001,-0.1974337594962985,4.039230769230841,3.832122507122593,0.2071082621082478,3.1308087540868,3.312361632639888,-0.181552878553088,54.53607939600749,19.79895212615156,16.48113804270784,4.420000000000002,18.127360766904317,15.089664000687089,3.268891372081575,3.6011080332410077,0.0360110803324099,1.03601108033241,103.601108033241,55.887600704320064,29.200432198811512,28.534125697821,20.421393841166967,29.200432198811512,3.9849578206803584,21.02249833984181,0.3457369647432484,45.751603655789054,-34.61402890377165,130.19199913866888,127.87000000000003,125.54800086133122,129.2433053740928,122.91429801467947,122.7269045177045,119.90755748137909,122.37299999999998,127.57563607571016,122.93551127446575,126.72,122.79500000000002,124.24087345105812,124.24087345105812,122.37299999999998,129.34542017463582,130.02495396002752,122.36633333333349,125.04348387096732,127.41,127.16,127.16,127.16,0.1444840371058742,0.9132187746714856,130.99600000000012,34.48778198984005,122.06542857142848,0.6869670329670483,1.1609995693344168,131.68296703296716,1.3479199999947014,5.9458911684157245,4.6759131554071445,5.0,-491440599.35727966,-3039001.455746174,542384122.0,0.0,1.0,1.0
337,127.46,129.45999999999998,132.95999999999998,127.46,7130529,24.199012905072472,183.15912776301485,-2.1607907133769992,-13.568186092895289,-0.0551092480312622,-0.7450003357036254,12.217496910914337,14.850060753517129,4.288653846153906,14.285714285714286,64.28571428571429,50.0,-0.363636363636362,42.17883178947068,12.6366749522515,6.156281195138712,3.068146258781709,3.3965223695779425,-0.3283761107962331,4.288653846153906,3.918048433048513,0.3706054131053928,2.9298369706381067,3.235856700239532,-0.3060197296014251,59.29637203143411,18.41701901698788,15.303913896800138,-2.3599999999999994,20.833384209858327,17.311830857780848,3.4570905934148217,-1.817901710060088,-0.0181790171006008,0.9818209828993992,98.18209828993992,56.31833747612576,28.09980571832286,30.166169707296163,33.89423076923089,28.09980571832286,11.814648531144488,17.117862758427325,0.347141037448484,35.92773257503237,-33.556573845611624,129.68850320195435,128.16600000000005,126.64349679804576,129.40260379444123,123.2075691105066,123.60553103378102,120.1222855196023,122.747,127.51781803785508,124.0810879653131,126.72,122.79500000000002,124.66,124.66,122.747,128.88450078179244,130.0084941622872,122.87041666666684,125.3716774193544,129.33499999999998,130.20999999999998,129.29333333333332,128.83499999999998,0.4304032996549305,0.9137392686116989,130.44057142857147,27.932436856625824,123.54799999999996,0.5301978021978091,0.7612516009771445,130.9707692307693,0.5795039999902656,5.935470370671744,4.656731814429424,5.799999999999983,-498571128.35727966,-4872389.68913579,549514651.0,1.0,0.0,1.0
338,129.82,129.32,129.82,125.82,4627356,22.112236919340504,200.74821681195576,-1.6804396510020336,1.0150996437740023,-0.3542619340781835,-0.91174926053698,10.811570869180342,14.07829319775357,4.001025641025706,0.0,50.0,50.0,0.125,-6.398591135897688,19.429858554575905,0.4828543747883556,2.9727228623242468,3.2495139876032946,-0.2767911252790478,4.001025641025706,4.012464387464458,-0.0114387464387526,2.8377774078036424,3.0979617281111307,-0.2601843203074883,60.80353476716181,18.84811415183965,14.783578819179713,0.8899999999999864,19.031015184974198,14.927037831453896,3.2038370486263505,0.690297060420364,0.0069029706042037,1.0069029706042036,100.69029706042036,59.71492927728795,50.37438214396059,38.31093657345595,62.16867469879527,50.37438214396059,100.0,64.54074170360771,0.3490410494043194,53.97964819499338,-35.37549407114633,130.42784895783365,128.40200000000004,126.37615104216644,130.1347769808712,123.99765413312804,125.14227685720076,120.96173704906214,123.79966666666664,127.7142557791642,124.25777417794394,128.785,126.86,136.98000000000002,-136.98000000000002,123.79966666666664,128.7051810014607,130.61301926723746,123.92029166666684,126.21578494623613,128.695,127.82,128.48666666666665,128.82,0.743031769162859,0.8985481410343856,129.14428571428567,5.560940787710864,127.87857142857148,0.09736263736263,1.0129244789168073,129.2416483516483,1.0260159999888856,5.602522921650636,4.315608474542163,4.0,-489980674.35727966,-1699680.7276127934,560086654.0,1.0,0.0,-1.0
339,132.18,126.18,134.18,126.18,10858142,21.347191535228298,210.03940415907576,-1.029937080807319,1.7225000245698243,-0.5005954753647852,-0.966103596066322,11.043883832940072,13.994332295889976,3.9655128205128847,0.0,42.85714285714286,42.85714285714286,0.75,83.94814814814585,25.97916093503717,14.063952361816575,3.099884742541932,3.219588138591022,-0.1197033960490907,3.9655128205128847,4.006032763532831,-0.0405199430199463,2.956249775165702,3.069619337522045,-0.1133695623563428,61.276425764313046,16.982721427845302,13.727608903524018,-2.6500000000000057,22.54137095151955,18.22082084349292,3.163901794354109,-1.9654379589112203,-0.0196543795891122,0.9803456204108878,98.03456204108878,62.98958046751859,65.40683743376879,50.74661381193793,78.99159663865548,65.40683743376879,100.0,93.93585885989287,0.3501116681984495,54.612010411136055,-28.811524609843964,132.7977155346024,129.17000000000002,125.54228446539764,130.76056250372713,124.52554741486172,125.8699916948993,121.55410966050276,124.37999999999998,127.93754299020598,124.34976839825048,130.405,128.65,136.75680000000003,-136.75680000000003,124.37999999999998,129.2045340581452,131.29952706170025,124.48329166666684,126.7564516129028,129.68,130.18,130.84666666666666,131.18,0.4731523990604668,0.8878056408951288,129.26314285714298,0.6824800829577479,129.1082857142856,0.0119120879121069,1.8138577673011884,129.27505494505507,3.290079999998852,5.773771284389876,4.368112637607713,8.0,-484551603.35727966,1089958.774239719,570944796.0,-1.0,0.0,-1.0
340,129.82,135.82,135.82,129.82,6438071,20.62365253154089,216.9957701580579,-0.6827119414023314,1.182057307337283,-0.601756062510167,-0.9902577916349844,11.581160089990524,14.227845172984187,3.574294871794919,0.0,35.714285714285715,35.714285714285715,-1.0,113.85231223006264,15.838666116220976,18.56575143164642,2.975924566159293,3.170855424104676,-0.1949308579453834,3.574294871794919,3.9710968660969286,-0.3968019943020096,2.8391408640335243,3.023523642824341,-0.1843827787908165,56.83737788629784,15.72565811584828,12.74706541041516,0.0,22.896072648078675,18.559333640386267,2.8412171389205207,0.0,0.0,1.0,100.0,57.91933305811049,60.38675711248364,58.72265889673765,40.0,60.38675711248364,23.998460017875527,74.66615333929191,0.350693106511768,44.060625983244144,-58.02269043760135,132.7242746400605,129.70200000000006,126.67972535993964,131.01942137438994,124.86712500099968,126.4416644080557,121.89226983569507,124.88166666666666,128.878771495103,125.48201917246362,130.405,130.81,136.53806400000002,-136.53806400000002,124.88166666666666,129.67200795125854,131.44623200124283,125.05979166666684,127.10741935483829,132.82,132.82,131.82,131.32,0.3692500222405379,0.887417122906379,129.5168571428572,2.9164152925429767,128.85457142857143,0.0509450549450578,1.5111373200302114,129.56780219780225,2.2835359999880893,5.789930478362028,4.459968015992935,6.0,-490989674.35727966,83610.63643032312,564506725.0,0.0,0.0,0.0
341,129.82,129.82,133.32,129.32,5513619,19.36388334233807,246.01876144565452,0.5297545934682466,3.499579195388021,-0.9136785941704236,-0.9334630292223334,10.879466624758615,13.73406207509516,2.485064102564152,28.571428571428573,21.42857142857143,-7.142857142857143,0.0,55.449006093295935,13.868115522836275,8.676198521910186,2.800347041774387,3.063361848876821,-0.2630148071024338,2.485064102564152,3.718205128205189,-1.2331410256410371,2.672513720739076,2.9216176592250656,-0.2491039384859896,47.79062402402618,18.54072933964815,14.733234971225318,1.1800000000000068,22.06364551020169,17.532690740945306,1.9629914314388923,0.9172885572139357,0.0091728855721393,1.0091728855721394,100.91728855721394,56.93405776141813,45.00498504486546,54.44470184779383,40.179461615154544,45.00498504486546,0.0,22.171914919061795,0.3509356583772938,49.60342154183936,-58.02269043760135,132.5449221526125,130.586,128.62707784738754,131.59492081999116,125.57431022460013,127.70458784461152,122.42963640519388,125.66833333333334,129.40966646017392,126.52988062716402,130.405,130.81,135.90235461120002,-135.90235461120002,125.66833333333334,130.42077761906438,131.84580564268208,126.11929166666684,127.81027956989205,130.57,131.32,130.82,130.57,0.7357316968017292,0.8759511301460325,129.77714285714282,2.0516966830337213,129.31142857142862,0.0358241758241685,0.9794610763062328,129.81296703296698,0.959343999998964,5.67601148389379,4.372216518174234,4.0,-489952983.60727966,376768.84224820137,565199392.0,0.0,0.0,-1.0
